Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,417,Kyrgyzstan,2013,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,417,Kyrgyzstan,2015,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,417,Kyrgyzstan,2014,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,417,Kyrgyzstan,2016,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,1999,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2003,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2008,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2000,not applicable,0.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2005,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2007,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2009,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2010,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,1996,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,1998,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2001,not applicable,0.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2004,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2006,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,1995,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2011,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,1997,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2002,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2012,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2013,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2015,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2014,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2016,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,762,Tajikistan,2017,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,795,Turkmenistan,2014,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,1999,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2003,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2008,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2000,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2005,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2007,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2009,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2010,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,1996,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,1998,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2001,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2004,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2006,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,1995,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2011,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,1997,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2002,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2012,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2013,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2015,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2014,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2016,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Caucasus and Central Asia,860,Uzbekistan,2017,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,1999,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2003,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2000,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2005,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,1996,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,1998,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2001,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2004,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2006,not applicable,1.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,1995,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2011,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,1997,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2002,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2012,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2013,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2015,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2014,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,48,Bahrain,2016,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,1999,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2003,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2008,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2000,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2005,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2007,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2009,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2010,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,1996,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2001,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2004,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2006,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,1995,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2011,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,1997,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2002,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2012,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2013,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2015,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2014,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,275,State of Palestine,2016,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,1999,not applicable,0.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,2003,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,2000,not applicable,0.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,2007,not applicable,0.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,1996,not applicable,0.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,368,Iraq,2004,not applicable,0.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,1999,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,2003,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,2000,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,1996,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,1998,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,2004,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,1995,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,400,Jordan,2002,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,1999,not applicable,0.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2003,not applicable,1.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2008,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2000,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2005,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2007,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2009,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2010,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,1996,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,1998,not applicable,0.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2001,not applicable,1.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2004,not applicable,1.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2006,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,1995,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2011,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,1997,not applicable,0.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2002,not applicable,1.11,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2012,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2013,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2015,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2014,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,414,Kuwait,2016,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,1999,not applicable,0.97,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2003,not applicable,0.94,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2008,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2000,not applicable,0.97,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2005,not applicable,0.92,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2007,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2009,not applicable,0.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,2010,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,1996,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Western Asia,422,Lebanon,1998,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
